Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
603	H0E3S3	0.001	32	3	0.2	1	0.5	99.log	1.9762	0.8044	0.8267	1.8174	0.4233	0.4261
1423	H0E0S3	0.01	32	3	0.1	0	1	102.log	0.9540	1.0000	1.0000	2.5828	0.2750	0.4077
1644	H0E3S2	0.0001	16	4	0.1	0	1	102.log	0.9298	1.0000	1.0000	2.3605	0.2604	0.4000
262	H0E3S3	0.01	16	3	0.1	1	2	99.log	0.9352	0.8750	0.8333	2.0950	0.2708	0.4241
51	H0E3S3	0.001	16	2	0.2	1	2	99.log	1.2011	1.0000	1.0000	1.4392	0.7344	0.6458
862	H0E3S3	0.0001	32	2	0.2	1	2	99.log	0.9908	1.0000	1.0000	1.3781	0.7100	0.6100
703	H0E3S3	0.0001	64	3	0.2	1	2	99.log	1.0829	1.0000	1.0000	1.6090	0.6667	0.6389
839	H0E2S3	0.0001	16	3	0.1	1	1	103.log	0.6984	0.9444	0.9167	4.2685	0.6389	0.7222
400	H0E3S3	0.01	64	2	0.1	1	2	99.log	0.9946	1.0000	1.0000	1.4814	0.6094	0.5583
1048	H0E3S1	0.001	64	4	0.1	1	1	101.log	1.0968	0.8750	0.8333	2.5259	0.3539	0.4236
763	H0E3S3	0.001	32	3	0.2	1	1	99.log	0.8169	0.8750	0.8333	2.9474	0.1944	0.3962
1021	H0E3S2	0.01	64	2	0.1	1	0.5	102.log	1.2311	1.0000	1.0000	1.4174	0.5000	0.5000
994	H0E3S3	0.01	64	2	0.2	1	2	99.log	1.1476	0.8333	0.8667	2.7290	0.5556	0.6829
1072	H0E2S3	0.01	16	4	0.2	1	0.5	103.log	1.0838	1.0000	1.0000	1.5823	0.6667	0.6389
1339	H0E3S3	0.0001	16	4	0.1	1	0.5	99.log	0.9839	0.8933	0.8857	1.5002	0.6735	0.5841
73	H0E2S2	0.01	64	4	0.1	1	0.5	102.log	0.8904	0.9200	0.8857	0.8356	0.9600	0.9429
1657	H0E3S3	0.001	32	4	0.1	1	1	99.log	0.8834	1.0000	1.0000	2.3787	0.2500	0.3932
