Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
208	H0E3S1	0.0001	16	2	0.2	1	2	101.log	0.9289	0.9200	0.8857	1.5695	0.7584	0.6547
203	H0E3S2	0.001	64	3	0.2	1	2	102.log	1.3512	0.7292	0.7260	2.1068	0.5388	0.4960
47	H0E3S3	0.001	16	4	0.2	1	2	99.log	1.2491	0.7600	0.8222	1.4327	0.6624	0.6151
81	H0E3S3	0.01	64	4	0.1	1	0.5	99.log	0.9481	0.8750	0.8333	1.5788	0.6156	0.5828
17	H0E3S3	0.01	64	3	0.2	1	2	99.log	0.8712	0.9200	0.8857	1.4845	0.6832	0.6134
1	H0E3S3	0.01	32	3	0.1	1	0.5	99.log	1.2989	0.7222	0.7411	1.5357	0.6167	0.5783
134	H0E3S3	0.0001	64	4	0.1	1	0.5	99.log	1.6400	0.7267	0.7227	2.6833	0.5064	0.4890
144	H0E3S3	0.01	64	3	0.1	1	2	99.log	0.9287	0.9200	0.8857	1.5247	0.7056	0.6274
172	H0E3S3	0.0001	16	3	0.2	1	0.5	99.log	1.2420	0.7639	0.7554	1.5980	0.5944	0.5661
206	H0E2S2	0.001	16	4	0.1	1	2	102.log	0.9481	0.8750	0.8333	1.5788	0.6156	0.5828
35	H0E3S3	0.01	64	2	0.2	1	2	99.log	1.2443	0.7639	0.7444	1.4369	0.6006	0.6591
165	H0E3S3	0.0001	32	2	0.2	1	1	99.log	0.9380	0.8750	0.8333	1.5373	0.5867	0.5574
114	H0E3S3	0.01	64	4	0.2	1	1	99.log	0.9289	0.9200	0.8857	1.5695	0.7584	0.6547
60	H0E3S3	0.0001	32	4	0.2	1	1	99.log	0.8598	0.9200	0.8857	1.6804	0.6816	0.6130
85	H0E2S3	0.0001	16	4	0.2	1	0.5	103.log	1.9264	0.6600	0.7750	1.9249	0.6232	0.6398
199	H0E3S2	0.0001	16	3	0.2	1	1	102.log	0.8712	0.9200	0.8857	1.4845	0.6832	0.6134
50	H0E3S3	0.01	16	2	0.1	1	0.5	99.log	1.2491	0.7600	0.8222	1.4327	0.6624	0.6151
180	H0E3S2	0.01	32	2	0.2	1	2	102.log	0.9287	0.9200	0.8857	1.5247	0.7056	0.6274
124	H0E3S3	0.0001	16	4	0.2	1	2	99.log	1.1207	0.8194	0.7900	1.5692	0.5294	0.6346
183	H0E2S2	0.01	64	3	0.1	0	0.5	102.log	0.9157	0.9200	0.8857	1.5006	0.6896	0.6161
3	H0E3S3	0.0001	64	4	0.1	1	2	99.log	1.2109	0.7361	0.7310	1.4544	0.5761	0.6527
103	H0E3S3	0.01	32	4	0.2	0	2	99.log	0.9344	0.8750	0.8333	1.7159	0.5467	0.5457
187	H0E2S3	0.0001	32	4	0.2	1	1	103.log	1.1048	0.7708	0.7583	1.4530	0.6794	0.6690
93	H0E2S1	0.0001	64	4	0.1	1	0.5	100.log	0.8338	0.9200	0.8857	1.3437	0.6896	0.6203
6	H0E3S3	0.001	16	2	0.1	1	1	99.log	0.8722	0.9200	0.8857	1.4666	0.7536	0.6526
111	H0E3S3	0.0001	16	2	0.2	1	0.5	99.log	0.8929	0.9200	0.8857	1.3587	0.7760	0.6658
5	H0E3S2	0.0001	64	3	0.1	1	0.5	102.log	1.4417	0.7567	0.7395	2.5078	0.5319	0.4997
86	H0E3S3	0.0001	16	3	0.2	1	1	99.log	1.2109	0.7361	0.7310	1.4544	0.5761	0.6527
211	H0E2S0	0.001	64	2	0.2	0	1	100.log	1.0540	0.7847	0.7749	1.4202	0.6028	0.6598
192	H0E3S2	0.0001	64	2	0.2	1	1	102.log	1.5694	0.7600	0.7449	2.4616	0.5164	0.4950
97	H0E3S3	0.001	64	4	0.2	1	0.5	99.log	0.8938	0.9200	0.8857	1.3647	0.7056	0.6274
128	H0E3S1	0.01	32	2	0.2	1	0.5	101.log	1.6772	0.7489	0.7409	2.5648	0.5342	0.4987
14	H0E3S2	0.001	64	2	0.1	1	1	102.log	1.2017	0.7361	0.7351	1.4433	0.6872	0.6915
80	H0E3S2	0.0001	16	3	0.2	1	0.5	102.log	0.8709	0.9200	0.8857	1.3644	0.7648	0.6578
27	H0E3S3	0.01	32	2	0.1	1	0.5	99.log	1.1296	0.7778	0.7610	1.4887	0.5894	0.6490
155	H0E3S3	0.01	32	2	0.1	1	2	99.log	1.2202	0.7569	0.7422	1.4103	0.7039	0.6978
184	H0E3S3	0.01	16	3	0.2	1	2	99.log	1.2202	0.7569	0.7422	1.4103	0.7039	0.6978
127	H0E3S3	0.01	16	2	0.1	1	2	99.log	1.2442	0.7600	0.8222	1.4492	0.5984	0.5943
57	H0E2S3	0.01	32	2	0.1	1	1	103.log	0.8963	0.9200	0.8857	1.3793	0.7056	0.6274
63	H0E3S3	0.01	16	3	0.2	1	0.5	99.log	0.9534	0.9200	0.8857	1.5801	0.7072	0.6278
0	H0E3S3	0.001	64	4	0.1	1	2	99.log	1.2299	0.7986	0.7837	1.4261	0.5928	0.6643
152	H0E2S2	0.0001	32	3	0.2	1	1	102.log	0.9249	0.9200	0.8857	1.4386	0.6736	0.6139
154	H0E3S3	0.0001	32	3	0.2	1	2	99.log	1.4288	0.7544	0.7443	2.4441	0.5272	0.4933
16	H0E3S2	0.001	32	2	0.2	1	1	102.log	1.6387	0.6704	0.6667	1.8855	0.5706	0.5205
110	H0E3S3	0.0001	16	4	0.1	1	2	99.log	1.1665	0.7639	0.7444	1.4714	0.5494	0.6317
48	H0E3S2	0.0001	32	2	0.2	1	0.5	102.log	0.9779	0.8750	0.8333	1.6165	0.5972	0.5759
171	H0E3S3	0.0001	32	4	0.1	1	1	99.log	0.8712	0.9200	0.8857	1.4845	0.6832	0.6134
2	H0E3S2	0.01	64	3	0.2	1	0.5	102.log	0.9249	0.9200	0.8857	1.4386	0.6736	0.6139
42	H0E3S3	0.01	32	3	0.1	1	0.5	99.log	0.9273	0.9200	0.8857	1.4920	0.7056	0.6274
102	H0E3S3	0.0001	16	2	0.2	1	1	99.log	0.8598	0.9200	0.8857	1.6804	0.6816	0.6130
178	H0E3S3	0.001	64	2	0.1	1	0.5	99.log	1.2431	0.7639	0.7554	1.6148	0.5444	0.5448
142	H0E3S3	0.001	16	4	0.1	1	0.5	99.log	0.8702	0.9200	0.8857	1.3041	0.7552	0.6532
52	H0E3S3	0.0001	32	3	0.2	1	2	99.log	0.8812	0.9200	0.8857	1.3774	0.6672	0.6104
112	H0E3S3	0.01	64	3	0.1	1	2	99.log	0.9004	0.9200	0.8857	1.4951	0.6976	0.6232
49	H0E3S1	0.0001	32	4	0.1	1	1	101.log	0.9548	0.9200	0.8857	1.5618	0.7776	0.6662
83	H0E1S3	0.0001	16	2	0.2	1	1	103.log	0.9514	0.9200	0.8857	1.4871	0.7072	0.6278
98	H0E2S3	0.0001	32	3	0.2	1	0.5	103.log	1.2395	0.7778	0.7494	1.4409	0.5894	0.6525
15	H0E3S2	0.01	16	2	0.2	1	0.5	102.log	1.6444	0.6700	0.7651	1.7195	0.5552	0.6167
173	H0E3S3	0.0001	32	3	0.2	1	1	99.log	0.8702	0.9200	0.8857	1.3041	0.7552	0.6532
45	H0E3S1	0.0001	32	3	0.2	1	1	101.log	1.3827	0.7578	0.7427	2.4343	0.5211	0.4914
51	H0E3S3	0.01	64	3	0.1	1	0.5	99.log	1.3661	0.7600	0.7435	2.5744	0.5236	0.4920
164	H0E3S3	0.01	64	3	0.1	1	0.5	99.log	0.9504	0.9200	0.8857	1.4998	0.7072	0.6278
157	H0E2S3	0.0001	32	2	0.1	1	1	103.log	0.8972	0.9200	0.8857	1.3624	0.7056	0.6274
38	H0E3S3	0.01	64	2	0.2	1	1	99.log	0.9548	0.9200	0.8857	1.5618	0.7776	0.6662
126	H0E3S2	0.001	16	3	0.1	1	0.5	102.log	1.7452	0.7333	0.7260	2.4703	0.5433	0.5050
125	H0E3S1	0.001	32	2	0.2	1	1	101.log	0.9229	0.9200	0.8857	1.4287	0.6736	0.6139
200	H0E2S3	0.0001	64	4	0.1	1	0.5	103.log	1.9254	0.6600	0.7750	1.9428	0.5544	0.6171
22	H0E3S3	0.001	32	4	0.1	1	0.5	99.log	1.2390	0.7639	0.7444	1.4421	0.5872	0.6500
156	H0E3S3	0.0001	16	3	0.1	1	2	99.log	0.9795	0.8750	0.8333	1.6342	0.5472	0.5530
105	H0E3S3	0.01	64	4	0.1	1	1	99.log	1.1965	0.7401	0.6797	2.1217	0.5842	0.5499
161	H0E3S3	0.0001	64	2	0.1	1	1	99.log	1.0516	0.7847	0.7749	1.4016	0.7028	0.6961
