Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
65	H0E1S0	0.001	16	2	0.1	0	0	100.log	2.2274	0.5486	0.5183	2.2187	0.5581	0.5329
23	H0E1S0	0.001	16	4	0.2	1	0	100.log	2.2539	0.6714	0.6753	2.2539	0.5039	0.5184
30	H0E1S0	0.0001	64	3	0.2	1	0	100.log	2.2538	0.6255	0.5845	2.2538	0.5468	0.5323
190	H0E1S0	0.001	16	3	0.2	0	0	100.log	2.2539	0.6731	0.6940	2.2539	0.5041	0.5191
179	H0E1S0	0.01	64	2	0.1	0	0	100.log	1.9513	0.6650	0.6930	3.1579	0.5877	0.5511
168	H0E1S0	0.01	64	4	0.1	1	0	100.log	2.2538	0.6860	0.6504	2.2538	0.6137	0.5861
211	H0E1S0	0.001	64	3	0.1	1	0	100.log	2.2539	0.6963	0.6442	2.2539	0.5354	0.5482
157	H0E1S0	0.0001	64	2	0.2	0	0	100.log	2.2535	0.7082	0.6580	2.2535	0.6583	0.6031
148	H0E1S0	0.001	64	3	0.1	0	0	100.log	1.9513	0.6650	0.6930	3.1579	0.5877	0.5511
100	H0E1S0	0.01	32	4	0.1	1	0	100.log	2.2501	0.6929	0.6898	2.2491	0.6617	0.6253
72	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.7184	0.6511	0.6197	2.6579	0.6542	0.6496
73	H0E1S0	0.01	32	2	0.1	0	0	100.log	2.4273	0.7207	0.6537	2.7122	0.6703	0.6077
50	H0E1S0	0.0001	32	3	0.2	1	0	100.log	2.2535	0.7079	0.6584	2.2535	0.6592	0.6045
54	H0E1S0	0.001	16	3	0.2	0	0	100.log	2.2485	0.6891	0.6866	2.2473	0.6580	0.6232
188	H0E1S0	0.0001	64	4	0.1	0	0	100.log	2.2526	0.6836	0.6205	2.2527	0.6175	0.5633
189	H0E1S0	0.01	32	3	0.2	1	0	100.log	2.2538	0.6860	0.6504	2.2538	0.6137	0.5861
145	H0E1S0	0.01	64	3	0.2	0	0	100.log	3.1912	0.7008	0.6775	5.5733	0.5154	0.5099
177	H0E1S0	0.0001	32	3	0.1	1	0	100.log	2.6039	0.7086	0.6762	4.2797	0.5135	0.5154
109	H0E1S0	0.01	16	2	0.2	0	0	100.log	3.9662	0.6959	0.6632	6.8168	0.5106	0.5131
110	H0E1S0	0.001	64	3	0.1	1	0	100.log	2.2521	0.7070	0.6526	2.2522	0.6462	0.5952
209	H0E1S0	0.0001	32	2	0.1	0	0	100.log	2.2539	0.6657	0.6901	2.2539	0.5059	0.5202
161	H0E1S0	0.01	64	2	0.1	1	0	100.log	2.2539	0.6735	0.6773	2.2539	0.5041	0.5184
62	H0E1S0	0.01	32	4	0.2	1	0	100.log	3.8835	0.5369	0.4981	4.4855	0.5531	0.5322
45	H0E1S0	0.01	16	3	0.1	1	0	100.log	2.2515	0.6896	0.6215	2.2516	0.6125	0.5583
3	H0E1S0	0.001	16	4	0.1	1	0	100.log	2.2538	0.5608	0.5475	2.2538	0.5446	0.5216
130	H0E1S0	0.001	16	4	0.2	0	0	100.log	2.5320	0.7207	0.6528	2.7786	0.6746	0.6099
74	H0E1S0	0.0001	32	2	0.1	1	0	100.log	2.2539	0.6829	0.6640	2.2539	0.4652	0.4799
26	H0E1S0	0.0001	32	4	0.1	1	0	100.log	2.2539	0.5481	0.5363	2.2539	0.5086	0.5185
1	H0E1S0	0.01	16	4	0.2	0	0	100.log	2.2539	0.6829	0.6640	2.2539	0.4652	0.4799
41	H0E1S0	0.0001	64	3	0.2	0	0	100.log	2.2538	0.6806	0.6513	2.2538	0.6275	0.5919
170	H0E1S0	0.001	16	3	0.2	1	0	100.log	2.2539	0.6714	0.6753	2.2539	0.5039	0.5184
49	H0E1S0	0.001	64	4	0.1	0	0	100.log	2.1467	0.6756	0.6796	2.1742	0.5418	0.5233
155	H0E1S0	0.001	32	4	0.2	1	0	100.log	1.7929	0.6650	0.7545	2.2268	0.5895	0.5708
70	H0E1S0	0.01	64	3	0.2	1	0	100.log	3.6578	0.6059	0.5944	4.3349	0.5618	0.5497
154	H0E1S0	0.01	32	2	0.2	1	0	100.log	2.1467	0.6756	0.6796	2.1742	0.5418	0.5233
39	H0E1S0	0.0001	16	2	0.2	1	0	100.log	2.0554	0.6689	0.6912	1.9741	0.5407	0.5186
105	H0E1S0	0.0001	16	4	0.2	1	0	100.log	1.6819	0.6800	0.6696	2.7114	0.5848	0.5459
129	H0E1S0	0.0001	32	3	0.1	1	0	100.log	2.2521	0.7070	0.6526	2.2522	0.6462	0.5952
165	H0E1S0	0.0001	32	2	0.1	0	0	100.log	1.5345	0.6650	0.6787	2.3253	0.5818	0.5392
86	H0E1S0	0.01	32	3	0.2	0	0	100.log	1.2142	0.7925	0.7634	2.6140	0.5860	0.5662
20	H0E1S0	0.01	32	3	0.2	0	0	100.log	2.1258	0.6223	0.5951	2.1407	0.6082	0.5866
171	H0E1S0	0.0001	16	4	0.2	0	0	100.log	2.2539	0.6739	0.6804	2.2539	0.5053	0.5196
28	H0E1S0	0.0001	32	4	0.1	1	0	100.log	2.2538	0.5349	0.5392	2.2538	0.4679	0.4734
87	H0E1S0	0.001	16	3	0.1	1	0	100.log	1.2142	0.7925	0.7634	2.6140	0.5860	0.5662
195	H0E1S0	0.0001	32	3	0.1	1	0	100.log	2.2539	0.6118	0.6641	2.2539	0.4987	0.5187
124	H0E1S0	0.01	32	3	0.2	1	0	100.log	2.2505	0.6953	0.6931	2.2497	0.6572	0.6185
134	H0E1S0	0.01	64	4	0.2	1	0	100.log	3.7955	0.5512	0.5485	4.3303	0.4790	0.4869
169	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.6039	0.7086	0.6762	4.2797	0.5135	0.5154
112	H0E1S0	0.01	64	3	0.2	1	0	100.log	3.8341	0.5329	0.5254	3.3109	0.5144	0.4966
66	H0E1S0	0.001	16	3	0.2	1	0	100.log	2.2525	0.6470	0.6098	2.2527	0.5610	0.5476
143	H0E1S0	0.01	16	2	0.2	1	0	100.log	1.2142	0.7925	0.7634	2.6140	0.5860	0.5662
47	H0E1S0	0.001	32	4	0.1	1	0	100.log	2.2363	0.5496	0.5542	2.2339	0.5372	0.5110
102	H0E1S0	0.01	32	2	0.1	1	0	100.log	2.2526	0.6207	0.5865	2.2528	0.5666	0.5301
97	H0E1S0	0.0001	16	3	0.2	1	0	100.log	1.7412	0.6625	0.7275	2.5431	0.5821	0.5680
64	H0E1S0	0.001	32	4	0.1	1	0	100.log	1.6819	0.6800	0.6696	2.7114	0.5848	0.5459
81	H0E1S0	0.01	32	2	0.2	1	0	100.log	1.5178	0.6875	0.6941	2.4228	0.5761	0.5343
61	H0E1S0	0.001	64	4	0.1	1	0	100.log	2.2350	0.5506	0.5260	2.2276	0.6027	0.5707
