Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
49	H0E1S0	0.0001	64	2	0.2	1	0	100.log	2.2526	0.7305	0.7270	2.2529	0.5983	0.6554
155	H0E1S0	0.001	32	2	0.2	0	0	100.log	2.2538	0.7712	0.7534	2.2538	0.5697	0.5453
70	H0E1S0	0.01	16	2	0.1	1	0	100.log	2.2536	0.6904	0.6921	2.2537	0.6590	0.6459
154	H0E1S0	0.0001	16	2	0.2	1	0	100.log	2.2538	0.8350	0.7636	2.2539	0.4490	0.4599
39	H0E1S0	0.01	16	2	0.2	0	0	100.log	2.4974	0.6450	0.7318	2.8931	0.5089	0.5065
105	H0E1S0	0.0001	32	4	0.2	0	0	100.log	0.9336	0.8300	0.7791	2.2884	0.5261	0.5103
129	H0E1S0	0.01	32	2	0.2	0	0	100.log	2.2536	0.8044	0.7331	2.2536	0.6111	0.6149
165	H0E1S0	0.0001	32	2	0.1	1	0	100.log	2.2535	0.8900	0.8664	2.2537	0.4399	0.4440
86	H0E1S0	0.0001	32	4	0.1	1	0	100.log	2.2536	0.9150	0.9192	2.2537	0.4274	0.4446
20	H0E1S0	0.001	16	4	0.1	0	0	100.log	2.2538	0.6711	0.6353	2.2538	0.5963	0.5682
230	H0E1S0	0.001	16	3	0.1	0	0	100.log	1.0334	0.8700	0.8892	3.4845	0.3980	0.4235
238	H0E1S0	0.01	64	4	0.1	0	0	100.log	2.2215	0.6636	0.6697	2.2287	0.5566	0.5090
224	H0E1S0	0.0001	64	4	0.1	1	0	100.log	2.2538	0.8400	0.8061	2.2539	0.5594	0.5546
171	H0E1S0	0.0001	64	3	0.2	0	0	100.log	2.2538	0.5886	0.6255	2.2538	0.5326	0.5456
28	H0E1S0	0.001	16	2	0.2	1	0	100.log	2.2508	0.7378	0.7811	2.2510	0.7531	0.7038
