Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
136	H0E3S3	0.0001	32	3	0.2	1	1	99.log	0.8893	0.8750	0.8333	1.5440	0.6597	0.7540
173	H0E3S3	0.0001	64	4	0.1	1	1	99.log	0.8265	0.8750	0.8333	1.6795	0.7006	0.6630
93	H0E3S2	0.001	16	4	0.1	1	0.5	102.log	0.8763	0.8750	0.8333	1.8067	0.6435	0.5829
73	H0E2S3	0.01	16	4	0.2	1	2	103.log	0.8896	0.8750	0.8333	1.8082	0.4861	0.5081
223	H0E3S0	0.0001	16	4	0.1	0	0.5	99.log	2.2539	0.5210	0.5108	2.2539	0.5062	0.5033
181	H0E3S2	0.01	32	4	0.1	0	0.5	102.log	1.1253	0.9200	0.8857	1.9212	0.4000	0.5427
147	H0E3S3	0.01	16	4	0.1	1	0.5	99.log	1.1459	0.9200	0.8857	1.9519	0.3467	0.5310
20	H0E3S3	0.0001	32	2	0.2	1	0.5	99.log	0.8693	0.8750	0.8333	1.8905	0.5661	0.5602
51	H0E3S3	0.0001	32	2	0.1	1	0.5	99.log	0.8743	0.8750	0.8333	1.6512	0.3958	0.6254
188	H0E3S3	0.01	64	2	0.2	1	1	99.log	0.9474	0.8750	0.8333	1.7572	0.4630	0.4847
129	H0E3S3	0.0001	16	4	0.2	1	1	99.log	0.8737	0.8750	0.8333	1.3808	0.7006	0.6630
227	H0E3S2	0.001	16	3	0.1	0	1	102.log	0.8320	0.8750	0.8333	1.8390	0.4869	0.5092
200	H0E3S3	0.0001	32	2	0.2	1	1	99.log	0.9036	0.8750	0.8333	1.3416	0.7037	0.6640
37	H0E3S3	0.01	32	3	0.1	1	0.5	99.log	1.2363	0.7917	0.8000	1.3201	0.6528	0.6673
152	H0E3S3	0.01	64	3	0.2	1	0.5	99.log	1.2246	0.7917	0.8000	1.7713	0.5343	0.5405
1	H0E3S1	0.0001	16	2	0.2	1	0.5	101.log	0.9274	0.8750	0.8333	1.6634	0.5864	0.5221
38	H0E3S3	0.001	16	3	0.2	1	1	99.log	0.8876	0.8750	0.8333	1.5256	0.6528	0.7518
126	H0E3S2	0.001	64	2	0.2	1	0.5	102.log	0.8474	0.8750	0.8333	1.6160	0.5833	0.6115
19	H0E3S3	0.001	32	4	0.2	1	0.5	99.log	0.8559	0.8750	0.8333	1.3230	0.7500	0.7116
179	H0E3S2	0.0001	32	2	0.1	1	2	102.log	1.1459	0.9200	0.8857	1.9519	0.3467	0.5310
22	H0E3S3	0.0001	32	3	0.2	1	1	99.log	0.8705	0.8750	0.8333	1.4109	0.7431	0.7086
156	H0E3S3	0.001	64	4	0.2	1	0.5	99.log	0.8549	0.8750	0.8333	1.4686	0.7006	0.6500
105	H0E3S3	0.0001	16	2	0.1	1	1	99.log	0.8711	0.8750	0.8333	1.7814	0.6281	0.5644
132	H0E2S3	0.0001	64	2	0.1	1	0.5	103.log	0.8499	0.8750	0.8333	1.8975	0.4880	0.5112
31	H0E3S3	0.01	16	2	0.2	1	1	99.log	0.7817	0.8750	0.8333	1.6355	0.6574	0.6382
