Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
20	H0E1S0	0.001	64	2	0.2	0	0	100.log	2.2458	0.5035	0.4903	2.2412	0.5812	0.5781
28	H0E1S0	0.01	16	4	0.2	1	0	100.log	1.4047	0.8800	0.9250	2.0699	0.4091	0.4564
66	H0E1S0	0.001	64	2	0.1	1	0	100.log	2.2538	0.9043	0.8886	2.2538	0.7985	0.7928
47	H0E1S0	0.0001	32	2	0.2	1	0	100.log	2.2520	0.8571	0.8520	2.2526	0.5822	0.6727
64	H0E1S0	0.001	16	4	0.2	0	0	100.log	2.2538	0.8767	0.8532	2.2538	0.7916	0.7777
81	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.2535	0.8970	0.8707	2.2536	0.7942	0.8037
61	H0E1S0	0.0001	64	3	0.1	0	0	100.log	2.2537	0.7231	0.6422	2.2537	0.5603	0.5195
6	H0E1S0	0.01	32	4	0.2	0	0	100.log	2.2539	0.5152	0.5077	2.2539	0.5224	0.5115
22	H0E1S0	0.0001	64	2	0.1	0	0	100.log	2.2530	0.6536	0.6040	2.2530	0.6094	0.5720
31	H0E1S0	0.01	32	4	0.1	0	0	100.log	3.2477	0.6596	0.5797	4.4993	0.5310	0.5088
55	H0E1S0	0.001	16	4	0.1	1	0	100.log	2.2539	0.6075	0.5603	2.2539	0.6303	0.5802
80	H0E1S0	0.001	16	3	0.2	1	0	100.log	1.8272	0.9200	0.9267	1.2915	0.7769	0.8021
82	H0E1S0	0.01	16	2	0.2	1	0	100.log	2.2538	0.8772	0.8540	2.2538	0.7907	0.7771
59	H0E1S0	0.01	16	4	0.2	1	0	100.log	2.2538	0.8881	0.8699	2.2538	0.8197	0.8222
21	H0E1S0	0.001	32	3	0.2	0	0	100.log	2.2538	0.6292	0.6445	2.2538	0.6121	0.5978
78	H0E1S0	0.0001	32	2	0.1	1	0	100.log	2.2537	0.8367	0.8395	2.2538	0.6200	0.6832
15	H0E1S0	0.0001	64	4	0.1	0	0	100.log	2.2539	0.5400	0.5159	2.2539	0.5022	0.4959
9	H0E1S0	0.01	32	4	0.2	0	0	100.log	2.2538	0.5620	0.6284	2.2538	0.4473	0.5363
25	H0E1S0	0.001	32	3	0.2	0	0	100.log	2.2538	0.6189	0.5784	2.2538	0.7024	0.6681
17	H0E1S0	0.01	16	2	0.1	1	0	100.log	2.1709	0.5553	0.5372	2.1709	0.5258	0.5030
53	H0E1S0	0.0001	32	2	0.1	1	0	100.log	2.2535	0.8954	0.8693	2.2535	0.7963	0.8045
71	H0E1S0	0.01	16	3	0.1	0	0	100.log	3.5109	0.6235	0.5801	3.2670	0.5379	0.5005
7	H0E1S0	0.01	32	2	0.1	0	0	100.log	2.2529	0.7277	0.7219	2.2532	0.6604	0.6136
69	H0E1S0	0.01	64	3	0.1	1	0	100.log	1.7370	0.8000	0.8262	1.2929	0.6942	0.6563
