Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
40	H3E3S3	0.001	64	3	0.2	1	1	99.log	1.9353	0.6621	0.6048	1.9574	0.5926	0.5536
37	H3E3S3	0.001	64	2	0.2	1	1	99.log	2.2539	0.6831	0.6289	2.2539	0.5329	0.5281
84	H0E3S2	0.001	64	4	0.1	1	2	100.log	2.1007	0.7550	0.7852	2.0952	0.5025	0.5058
252	H3E3S3	0.001	32	4	0.2	1	2	99.log	2.2537	0.6729	0.6408	2.2537	0.7311	0.6739
456	H3E1S2	0.001	32	3	0.1	1	1	96.log	2.2512	0.7101	0.6802	2.2527	0.6411	0.6026
17	H3E2S3	0.001	64	4	0.2	1	0.5	96.log	1.5453	0.6929	0.6863	2.6955	0.5217	0.5376
12	H3E3S0	0.0001	32	4	0.1	1	0.5	96.log	2.2538	0.6506	0.6055	2.2538	0.5616	0.5349
405	H2E2S3	0.01	64	3	0.1	1	2	98.log	1.4136	0.8819	0.8833	1.4292	0.7240	0.6250
242	H3E3S3	0.0001	16	4	0.1	1	0.5	99.log	1.1386	0.8403	0.8691	1.4098	0.6823	0.6247
548	H2E3S3	0.0001	16	2	0.2	1	0.5	96.log	2.1161	0.7083	0.6786	2.1161	0.5451	0.5296
266	H3E3S3	0.0001	16	2	0.1	1	0.5	99.log	1.9430	0.6094	0.6887	1.9431	0.4624	0.4666
56	H3E1S3	0.0001	16	2	0.1	1	2	98.log	2.0051	0.7200	0.8053	2.0827	0.4575	0.4884
542	H3E3S3	0.001	16	2	0.2	1	0.5	99.log	2.1245	0.7708	0.8425	2.1140	0.6936	0.6734
63	H3E1S3	0.0001	32	4	0.1	1	0.5	98.log	1.6196	0.6939	0.7434	2.0504	0.4469	0.4789
70	H1E2S3	0.001	64	2	0.2	1	2	96.log	1.8889	0.6736	0.7726	1.9803	0.4544	0.4621
21	H3E3S0	0.0001	32	4	0.2	0	1	96.log	2.2538	0.6573	0.6127	2.2538	0.5824	0.5535
25	H3E3S0	0.001	16	4	0.2	1	1	96.log	2.2539	0.6586	0.6138	2.2539	0.5688	0.5426
83	H3E3S0	0.001	64	4	0.2	0	1	96.log	2.2494	0.6234	0.6432	2.2510	0.4853	0.4912
322	H3E2S2	0.0001	64	4	0.2	1	1	98.log	2.1132	0.7569	0.8344	2.1160	0.6406	0.6015
639	H2E3S2	0.0001	32	3	0.1	1	2	98.log	1.9436	0.5938	0.6836	1.9437	0.4609	0.4657
498	H3E3S1	0.01	16	2	0.1	1	0.5	98.log	2.1224	0.7431	0.8293	2.1159	0.6597	0.6378
555	H3E3S3	0.001	16	4	0.2	1	2	99.log	1.0728	0.8611	0.8579	1.2688	0.7161	0.6164
277	H3E3S3	0.01	32	3	0.2	1	2	99.log	2.0833	0.8000	0.8719	2.0868	0.4425	0.4601
26	H3E3S0	0.01	64	4	0.2	1	2	96.log	1.7343	0.6457	0.6176	1.9301	0.6158	0.5842
115	H3E2S0	0.0001	64	4	0.2	1	0.5	100.log	2.2538	0.6119	0.5727	2.2538	0.5767	0.5389
94	H3E3S0	0.0001	32	4	0.2	1	2	96.log	2.2529	0.6270	0.6274	2.2532	0.4996	0.4981
645	H3E0S3	0.001	32	2	0.2	1	2	96.log	2.1014	0.8542	0.8620	1.7086	0.7049	0.6172
126	H2E3S3	0.001	16	3	0.1	1	0.5	96.log	2.9982	0.7183	0.7346	2.2644	0.6135	0.5941
206	H2E3S3	0.01	16	2	0.1	1	0.5	96.log	1.1563	0.8403	0.8519	1.2533	0.7439	0.6804
298	H3E1S3	0.001	32	2	0.2	1	1	98.log	1.7784	0.6562	0.6378	1.7530	0.5317	0.5176
296	H3E3S3	0.01	16	4	0.2	1	0.5	99.log	2.2534	0.7242	0.7124	2.2537	0.5677	0.5438
654	H2E3S3	0.001	64	4	0.1	1	2	96.log	2.1412	0.7331	0.7372	2.1698	0.5536	0.5426
136	H3E2S3	0.01	32	2	0.2	1	2	96.log	2.0766	0.7950	0.8719	2.0861	0.3925	0.4291
449	H3E3S0	0.001	64	3	0.2	0	2	96.log	2.2904	0.5042	0.5117	2.2023	0.4920	0.5014
453	H3E1S2	0.0001	64	2	0.1	1	0.5	96.log	2.2532	0.6949	0.6815	2.2536	0.6157	0.5832
454	H3E1S2	0.01	64	4	0.1	1	1	96.log	1.8526	0.7422	0.7034	3.7526	0.4482	0.4619
74	H3E3S3	0.0001	64	4	0.2	1	0.5	99.log	1.2688	0.8150	0.8303	2.1337	0.3850	0.4286
636	H2E3S3	0.001	64	3	0.2	1	2	96.log	2.2968	0.7341	0.7174	2.1669	0.6342	0.5940
290	H3E3S3	0.0001	16	2	0.2	1	0.5	99.log	1.6196	0.6939	0.7434	2.0504	0.4469	0.4789
351	H1E3S3	0.001	32	3	0.1	1	0.5	98.log	1.3808	0.7372	0.7075	2.2257	0.4318	0.4755
264	H3E3S3	0.0001	16	4	0.2	1	2	99.log	2.2968	0.7341	0.7174	2.1669	0.6342	0.5940
576	H2E2S2	0.01	32	2	0.1	1	2	96.log	1.8422	0.6587	0.6095	1.9345	0.5879	0.5484
286	H3E2S3	0.01	64	3	0.1	1	2	96.log	1.9791	0.7000	0.8110	2.0782	0.4875	0.4991
314	H3E2S2	0.001	16	2	0.2	1	0.5	98.log	1.0613	0.8958	0.8931	1.2454	0.7135	0.6161
324	H3E2S2	0.0001	16	4	0.2	1	0.5	98.log	1.8691	0.7986	0.8828	1.9033	0.6710	0.6415
7	H3E3S0	0.0001	16	4	0.2	1	1	96.log	2.2538	0.6467	0.6090	2.2538	0.5765	0.5485
93	H3E3S0	0.0001	32	4	0.2	1	2	96.log	2.2533	0.6289	0.6286	2.2535	0.4600	0.4684
566	H3E2S3	0.01	64	4	0.2	0	2	96.log	1.8062	0.7847	0.8412	1.8780	0.6372	0.5826
402	H2E2S3	0.0001	64	4	0.2	1	2	98.log	1.5516	0.8542	0.8620	1.4616	0.7031	0.6052
246	H3E3S3	0.01	16	4	0.2	1	2	99.log	1.9735	0.5833	0.6924	1.9842	0.4517	0.4913
135	H3E3S2	0.001	32	4	0.1	1	0.5	96.log	2.2538	0.7279	0.7043	2.2538	0.6093	0.5732
529	H3E3S3	0.0001	64	2	0.2	1	0.5	99.log	1.4987	0.6484	0.6654	2.3242	0.4468	0.4687
15	H2E3S2	0.0001	32	2	0.1	1	0.5	98.log	2.1205	0.7500	0.8209	2.1112	0.5747	0.5311
301	H3E3S3	0.001	64	3	0.1	1	0.5	99.log	2.1005	0.7500	0.8143	2.0952	0.5075	0.5116
722	H3E3S3	0.001	64	4	0.1	1	0.5	99.log	1.8969	0.6458	0.7460	2.0498	0.4728	0.4742
577	H2E2S2	0.0001	64	2	0.2	1	1	96.log	2.2431	0.6934	0.6741	2.2496	0.5721	0.5482
550	H2E3S3	0.0001	64	2	0.1	1	2	96.log	1.6578	0.8500	0.8776	2.2611	0.3825	0.4277
291	H3E3S3	0.001	16	4	0.2	1	0.5	99.log	2.0856	0.8200	0.8853	2.0871	0.3962	0.4310
273	H3E3S3	0.0001	16	2	0.1	1	0.5	99.log	2.2532	0.6684	0.6308	2.2536	0.5867	0.5550
440	H3E1S3	0.001	64	3	0.1	1	2	98.log	2.1005	0.7700	0.8333	2.0939	0.4150	0.4503
470	H3E2S1	0.01	64	2	0.1	1	2	96.log	2.1166	0.6979	0.6897	2.1169	0.4644	0.4764
333	H3E2S2	0.0001	16	4	0.2	1	2	98.log	2.1155	0.6944	0.6621	2.1155	0.5113	0.5053
483	H2E3S2	0.001	32	2	0.1	1	2	98.log	1.6762	0.7500	0.8069	2.0447	0.4800	0.4970
496	H2E3S2	0.001	16	2	0.2	1	0.5	98.log	1.0728	0.8611	0.8579	1.2688	0.7161	0.6164
330	H3E2S2	0.0001	32	2	0.2	1	0.5	98.log	1.0728	0.8611	0.8579	1.2688	0.7161	0.6164
88	H3E2S2	0.0001	16	4	0.2	1	1	98.log	2.1231	0.7569	0.8394	2.1129	0.5833	0.5433
207	H3E3S3	0.001	64	2	0.1	1	1	99.log	2.2538	0.7053	0.6584	2.2538	0.5735	0.5486
227	H3E3S3	0.0001	64	3	0.2	1	0.5	99.log	1.9494	0.7222	0.7685	1.9943	0.5083	0.5336
22	H3E3S0	0.0001	16	4	0.1	1	1	96.log	2.2538	0.6535	0.6174	2.2538	0.5836	0.5572
492	H3E1S3	0.001	32	4	0.2	1	2	98.log	2.1231	0.7569	0.8394	2.1129	0.5833	0.5433
339	H3E3S0	0.01	64	4	0.1	1	2	96.log	1.8974	0.7543	0.7935	1.8948	0.6075	0.5757
287	H3E2S3	0.01	32	3	0.2	1	1	96.log	1.9538	0.6623	0.6181	2.0148	0.5840	0.5472
372	H2E3S3	0.001	16	2	0.2	1	2	96.log	2.3177	0.6905	0.6862	2.1040	0.5451	0.5178
439	H3E1S3	0.0001	64	3	0.2	1	2	98.log	1.9929	0.6042	0.7478	1.9817	0.4578	0.4608
85	H3E3S0	0.0001	64	3	0.1	0	2	96.log	2.1733	0.6424	0.6325	2.2666	0.4925	0.4943
55	H3E2S2	0.01	16	3	0.1	1	0.5	98.log	2.0786	0.7300	0.7939	2.0917	0.3663	0.4161
100	H3E2S2	0.0001	32	3	0.2	1	1	98.log	2.0711	0.8150	0.8780	2.0868	0.4350	0.4523
482	H2E3S2	0.01	32	4	0.1	1	0.5	98.log	1.2569	0.7750	0.8153	2.1994	0.3975	0.4420
67	H1E2S3	0.01	16	4	0.1	1	1	96.log	1.4571	0.7219	0.7026	2.1014	0.4376	0.4664
311	H3E2S2	0.0001	16	2	0.1	1	0.5	98.log	1.1852	0.8542	0.8633	1.2834	0.7049	0.6052
359	H3E3S0	0.0001	32	4	0.1	1	1	96.log	2.2537	0.6496	0.6404	2.2538	0.5408	0.5359
137	H1E2S3	0.001	16	2	0.2	1	0.5	96.log	1.8452	0.7847	0.8412	1.9271	0.6363	0.5935
476	H3E3S2	0.01	64	3	0.2	1	0.5	96.log	2.2452	0.7105	0.7147	2.2498	0.5860	0.5716
446	H3E1S3	0.001	64	2	0.1	1	0.5	98.log	2.1725	0.6652	0.6209	2.1069	0.5801	0.5385
479	H2E3S3	0.0001	64	3	0.1	1	0.5	96.log	2.1232	0.7569	0.8394	2.1165	0.6832	0.6648
490	H2E1S3	0.001	64	3	0.2	1	0.5	96.log	1.8793	0.6224	0.6982	1.8993	0.4580	0.4738
561	H2E3S2	0.001	32	2	0.1	1	1	98.log	1.6718	0.7344	0.7140	3.9072	0.4473	0.4655
499	H2E3S2	0.0001	64	3	0.2	1	1	98.log	1.8062	0.7847	0.8412	1.8780	0.6372	0.5826
275	H3E3S3	0.001	16	2	0.2	1	0.5	99.log	2.0971	0.8100	0.9000	2.0940	0.4225	0.4478
19	H2E3S2	0.0001	16	4	0.1	1	1	98.log	1.1095	0.8819	0.8833	1.2630	0.7083	0.6023
557	H3E3S3	0.001	64	3	0.1	1	0.5	99.log	2.2536	0.6942	0.6697	2.2537	0.5634	0.5387
623	H2E3S2	0.001	64	4	0.2	1	0.5	98.log	2.1155	0.6944	0.6621	2.1155	0.5113	0.5053
69	H1E2S3	0.01	64	3	0.1	1	1	96.log	1.9953	0.6493	0.7267	1.9769	0.5039	0.5101
345	H1E2S3	0.001	16	3	0.1	1	1	96.log	1.5203	0.7986	0.8449	1.5514	0.6128	0.5418
197	H3E3S3	0.001	16	3	0.2	1	1	99.log	2.0975	0.7500	0.8571	2.0941	0.5000	0.5054
646	H1E2S3	0.0001	32	4	0.1	1	1	96.log	1.9007	0.6735	0.7594	1.9041	0.4633	0.4719
62	H3E2S2	0.01	16	4	0.1	1	1	98.log	2.0786	0.7300	0.7939	2.0917	0.3663	0.4161
495	H2E3S2	0.0001	64	4	0.2	1	2	98.log	1.4409	0.6199	0.6707	2.1935	0.4792	0.4870
108	H0E2S3	0.0001	16	2	0.2	1	1	100.log	1.6626	0.8403	0.8519	1.5018	0.7049	0.6088
308	H3E2S2	0.01	16	4	0.2	1	1	98.log	2.0710	0.7600	0.8455	2.0881	0.4625	0.4698
47	H3E3S3	0.001	64	4	0.2	1	2	99.log	1.2569	0.7750	0.8153	2.1994	0.3975	0.4420
51	H1E3S2	0.001	16	2	0.2	1	0.5	96.log	1.1280	0.8681	0.8806	1.3019	0.7196	0.6726
361	H3E0S3	0.01	16	2	0.1	1	1	96.log	2.0903	0.7700	0.8667	2.0932	0.3750	0.4347
620	H2E3S3	0.001	32	3	0.1	0	1	96.log	1.8526	0.7422	0.7034	3.7526	0.4482	0.4619
493	H3E1S3	0.001	16	2	0.1	1	2	98.log	2.2536	0.6791	0.6487	2.2536	0.7103	0.6494
259	H3E3S3	0.01	16	3	0.1	1	0.5	99.log	1.8062	0.7847	0.8412	1.8780	0.6372	0.5826
411	H2E2S3	0.01	32	3	0.1	1	0.5	98.log	2.1412	0.7331	0.7372	2.1698	0.5536	0.5426
474	H3E3S3	0.01	16	3	0.1	1	0.5	99.log	1.9843	0.5972	0.7340	1.9559	0.4672	0.4658
48	H3E3S3	0.01	64	4	0.2	1	1	99.log	2.3414	0.6838	0.6897	2.0967	0.5995	0.5664
700	H3E3S3	0.001	32	4	0.2	1	1	99.log	2.1014	0.8542	0.8620	1.7086	0.7049	0.6172
